time(s), x(g), y(g), z(g)
9107, 0.00, -1.00, -0.20

9160, -0.16, -1.09, -0.07

9213, 0.23, -1.13, -0.22

9267, -0.05, -1.05, -0.03

9320, -0.12, -1.02, -0.08

9373, -0.01, -1.04, -0.07

9426, 0.11, -1.14, -0.16

9480, 0.41, -1.11, -0.20

9533, -0.11, -1.04, -0.13

9586, 0.04, -1.08, -0.08

9639, 0.34, -1.11, -0.05

9694, -0.09, -1.09, -0.07

9747, 0.23, -1.13, -0.09

9800, 0.16, -1.05, -0.21

9853, 0.16, -1.10, -0.19

9907, 0.11, -1.07, -0.13

9960, -0.26, -0.98, -0.03

10013, 0.02, -1.07, -0.12

10066, 0.16, -1.06, -0.19

10120, -0.15, -1.09, -0.14

10173, -0.04, -1.07, -0.10

10227, 0.30, -1.13, -0.09

10280, -0.14, -1.04, 0.00

10334, 0.20, -1.06, -0.11

10387, 0.06, -1.07, -0.13

10440, 0.10, -1.12, -0.13

10493, 0.20, -1.05, -0.15

10547, -0.18, -1.10, -0.12

10600, -0.16, -0.99, -0.09

10653, -0.14, -1.09, -0.04

10707, 0.27, -1.07, -0.08

10761, 0.19, -1.07, -0.15

10814, -0.05, -1.04, -0.09

10867, -0.04, -1.07, -0.01

10920, -0.07, -1.03, -0.21

10974, -0.11, -1.06, -0.10

11027, 0.27, -1.10, -0.23

11080, 0.13, -1.13, -0.07

11134, 0.11, -1.10, -0.15

11188, 0.04, -1.04, -0.14

11241, -0.09, -1.09, 0.02

11294, 0.10, -1.10, -0.21

11347, 0.40, -1.15, -0.11

11401, 0.05, -1.10, -0.09

11454, 0.03, -1.07, -0.14

11507, -0.26, -1.06, -0.04

11561, -0.08, -1.03, -0.16

11615, -0.02, -1.04, -0.07

11668, -0.12, -1.15, -0.09

11721, 0.23, -1.05, -0.27

11774, 0.15, -1.12, -0.06

11828, -0.04, -1.08, -0.09

11881, 0.18, -1.12, -0.20

11934, 0.14, -1.06, -0.14

11988, 0.59, -1.07, -0.12

12042, 0.04, -1.12, -0.12

12095, -0.05, -1.04, -0.16

12148, 0.01, -1.05, -0.12

12201, -0.14, -1.02, -0.09

12255, 0.01, -1.09, -0.18

12308, 0.10, -1.12, -0.14

12361, 0.07, -1.12, -0.07

12416, -0.05, -1.03, -0.07

12469, 0.15, -1.10, -0.09

12522, 0.29, -1.10, -0.15

12575, -0.05, -1.12, -0.05

12628, -0.02, -1.13, -0.05

12682, -0.04, -1.05, -0.15

12735, -0.07, -1.00, -0.15

12788, -0.11, -1.06, -0.16

12843, -0.08, -1.06, -0.09

12896, 0.30, -1.13, -0.18

12949, 0.07, -1.01, -0.09

13002, -0.32, -1.45, -0.32

13056, -0.70, -1.18, -0.06

13109, 0.11, -1.21, -0.27

13162, 0.33, -1.04, -0.10

13215, 0.56, -1.10, -0.38

13270, -0.51, -0.77, 0.13

13323, 0.25, -0.95, -0.22

13376, 0.37, -1.16, -0.43

13429, -0.77, -1.45, -0.34

13483, -0.52, -1.55, 0.21

13536, -0.23, -1.46, -0.37

13589, -0.67, 0.37, 0.63

13643, -2.00, -1.22, 1.27

13697, 2.00, 0.53, 1.54

13750, -2.00, -1.60, 0.33

13803, -0.09, -0.93, -0.77

13856, 1.35, -0.20, -0.37

13910, -1.41, -0.72, -0.04

13963, -2.00, -0.81, -0.02

14016, 1.75, -1.37, -0.49

14070, -1.95, -1.34, -0.13

14124, 2.00, -1.38, -0.05

14177, -2.00, -0.79, 0.28

14230, 1.69, -1.14, -0.73

14283, 1.98, -0.43, 0.46

14337, -0.83, -1.90, -0.74

14390, -2.00, -1.69, 0.48

14443, -2.00, -1.75, 0.20

14497, 2.00, -0.98, -0.96

14551, 0.18, -1.64, 0.12

14604, -2.00, -0.57, 0.69

14657, 0.18, -1.12, 0.20

14710, -0.65, -0.74, 0.22

14764, -1.25, -1.54, -0.05

14817, -0.46, -1.69, 0.01

14870, -1.90, -1.23, -0.02

14924, -2.00, -1.46, 0.47

14978, -2.00, -1.24, 0.91

15031, 2.00, -1.07, -1.11

15084, 2.00, -0.96, -1.10

15137, -2.00, -1.21, 1.55

15191, 0.55, -0.42, 0.12

15244, 2.00, -0.80, 0.06

15298, -2.00, -1.72, 0.80

15351, 2.00, -0.92, -0.19

15405, -1.32, -1.32, 0.74

15458, -2.00, -0.98, 0.66

15511, 0.19, -0.77, -0.39

15564, -2.00, -1.75, 1.07

15618, 2.00, -1.53, -0.98

15671, -2.00, -1.50, 0.66

15725, -2.00, -1.16, -1.11

15778, -1.30, -0.60, -0.07

15832, -2.00, -1.25, 0.94

15885, 2.00, -1.10, -0.56

15938, -2.00, -1.61, 0.88

15991, 2.00, -1.07, -1.22

16045, -1.85, -0.66, 0.37

16098, 2.00, -0.82, -1.01

16152, 1.86, -1.14, -0.27

16205, -2.00, -1.09, 0.08

16259, 2.00, -0.89, -0.91

16312, -2.00, -1.13, 0.66

16365, 2.00, -1.07, -1.27

16418, -2.00, -0.50, 0.30

16472, 1.97, -0.93, -0.79

16525, 2.00, -1.10, -0.16

16579, 0.63, -0.89, 0.30

16632, 2.00, -1.02, -1.30

16686, -2.00, -0.97, 0.95

16739, 2.00, -0.83, -1.13

16792, 1.60, -1.06, 0.08

16845, 1.58, -0.80, -0.19

16899, 2.00, -1.25, -0.98

16952, -2.00, -0.58, 0.53

17006, 2.00, -0.94, -1.16

17059, -2.00, -1.46, 0.88

17113, 2.00, -0.74, -0.75

17166, 2.00, -1.20, 0.85

17219, 0.23, -0.79, 0.11

17272, 2.00, -1.11, -1.26

17326, -2.00, -1.18, 0.69

17379, 2.00, -1.08, -1.09

17433, -2.00, -1.13, 1.09

17486, 0.74, -0.47, -0.35

17540, -2.00, -1.71, 0.81

17593, -0.97, -0.74, 0.52

17646, 2.00, -1.22, 0.16

17699, -2.00, -0.82, 0.82

17753, 2.00, -0.80, -0.87

17806, -2.00, -1.23, 0.86

17860, 2.00, -1.11, -0.50

17913, -2.00, -1.72, 0.96

17967, -0.13, -0.41, -0.48

18020, -2.00, -1.54, 0.37

18073, -0.76, -0.59, 0.22

18126, 2.00, -0.69, 0.23

18180, -0.54, -1.43, 0.68

18233, 2.00, -1.33, -1.44

18287, -2.00, -1.42, 0.80

18340, 2.00, -0.82, -0.74

18394, -2.00, -1.32, 0.66

18447, 0.88, -0.55, -0.53

18500, -2.00, -1.23, 0.55

18553, -0.14, -0.81, -0.07

18607, 2.00, -1.18, 0.55

18660, -0.78, -1.26, 0.36

18714, 2.00, -1.42, -1.44

18767, -2.00, -1.25, 0.50

18821, 2.00, -1.22, -1.17

18874, -2.00, -0.87, 0.75

18927, 2.00, -1.00, -0.93

18980, -2.00, -1.57, 0.70

19034, 1.80, -0.84, -0.56

19088, 2.00, -1.43, 0.79

19141, 0.82, -0.71, -0.17

19194, 2.00, -0.95, -1.23

19248, -0.78, -0.76, 0.22

19301, 2.00, -1.57, -1.20

19354, -2.00, -0.79, 0.58

19407, 2.00, -1.20, -1.34

19461, -2.00, -1.45, 0.70

19515, 2.00, -0.90, -1.17

19568, 0.72, -1.39, 0.94

19621, 2.00, -0.88, -0.47

19675, 2.00, -0.84, -0.59

19728, -0.07, -0.85, -0.37

19781, 2.00, -1.32, -0.97

19834, -1.39, -0.67, 0.10

19888, 2.00, -1.33, -1.19

19942, -2.00, -1.10, 0.53

19995, 2.00, -1.64, -1.38

20048, -1.33, -1.27, 0.78

20102, 2.00, -1.34, -0.96

20155, -0.57, -0.70, 0.03

20208, 2.00, -0.91, -0.62

20261, 2.00, -0.99, -0.37

20315, -0.18, -0.54, -0.51

20369, 2.00, -0.91, -0.95

20422, -0.14, -1.04, 0.22

20475, 2.00, -1.30, -1.29

20529, -2.00, -0.93, 0.33

20582, 2.00, -1.06, -1.50

20635, -2.00, -1.27, 0.41

20688, 2.00, -1.22, -0.79

20743, -0.86, -1.30, 0.44

20796, 2.00, -0.98, -1.11

20849, -0.14, -1.11, -0.02

20902, 2.00, -1.16, -0.94

20956, 0.73, -0.69, -0.11

21009, -2.00, -1.03, -0.74

21062, 1.77, -0.67, -0.35

21115, -2.00, -1.29, 1.19

21170, 1.40, -0.77, -0.59

21223, -2.00, -1.05, 0.85

21276, 2.00, -1.00, -0.47

21329, -2.00, -1.83, 0.89

21383, 2.00, -1.60, -1.05

21436, -2.00, -1.80, 0.96

21489, 1.17, -1.16, -1.24

21542, -2.00, -1.35, 0.75

21597, 0.83, -0.96, -1.26

21650, -2.00, -1.39, 0.62

21703, 0.10, -0.91, 0.36

21756, -2.00, -1.05, 0.38

21810, -2.00, -0.96, 0.30

21863, -2.00, -0.67, 0.02

21916, -2.00, -0.97, 0.77

21969, 2.00, -0.98, 0.12

22024, -2.00, -1.21, 0.97

22077, 2.00, -1.21, -0.86

22130, -2.00, -1.20, 0.35

22183, -2.00, -1.70, 0.66

22237, -0.76, -0.70, 0.37

22290, -2.00, -0.87, 0.59

22343, -2.00, -0.53, 0.45

22396, -2.00, -1.62, 0.21

22451, 2.00, -0.96, 0.09

22504, 2.00, -1.12, -0.07

22557, -0.70, -1.28, 0.16

22610, 0.60, -0.85, -0.24

22664, 0.91, -0.53, 0.10

22717, -0.82, -1.14, -0.12

22770, -0.39, -1.13, 0.10

22823, -0.31, -1.22, 0.06

22878, -1.60, -0.60, -0.04

22931, -0.28, -1.25, -0.09

22984, 1.84, -1.11, -0.70

23037, -2.00, -0.79, -0.09

23091, -1.55, -0.84, 0.09

23144, 0.77, -0.64, 0.38

23197, 0.04, -0.89, -0.26

23250, -0.22, -1.68, 0.07

23305, -1.81, -0.64, 0.20

23358, 2.00, -1.18, -0.28

23411, 1.24, -0.66, -0.25

23464, 1.01, -0.71, -0.11

23518, 2.00, -1.06, -0.29

23571, -0.26, -0.86, -0.88

23624, 0.08, 0.09, 0.12

23677, -1.18, -2.00, 1.09

23732, -2.00, -2.00, -2.00

23785, -2.00, -1.55, 1.21

23838, 2.00, -1.40, -1.73

23891, 1.42, -0.90, -0.46

23945, 1.12, -0.26, -0.01

23998, -0.13, -2.00, 0.39

24051, -2.00, -1.19, 0.47

24104, -2.00, -1.17, 0.33

24159, -1.13, -1.30, 0.02

24212, 0.73, -0.94, -0.29

24265, -0.05, -0.94, 0.29

24318, -0.61, -0.92, -0.06

24372, -1.74, -1.41, 0.01

24425, -0.32, -0.89, -0.09

24478, -0.55, -1.49, -0.16

24531, -0.26, -0.87, 0.11

24586, -0.93, -1.10, -0.22

24639, -0.42, -0.95, 0.32

24692, -1.00, -1.34, -0.21

24745, 1.05, -0.94, -0.20

24799, 1.07, -0.97, -0.36

24852, 0.69, -1.14, -0.18

24905, -0.21, -0.94, 0.03

24960, -0.41, -1.11, -0.18

25013, -0.39, -0.90, 0.02

25066, 0.42, -1.16, -0.28

25119, 0.18, -1.08, -0.21

25172, 0.06, -0.87, -0.24

25226, 0.20, -1.07, -0.05

25279, 0.03, -1.27, -0.14

25332, 0.20, -0.91, -0.06

25385, 0.09, -1.27, -0.03

25440, 0.49, -1.09, -0.22

25493, -0.25, -0.92, -0.07

25546, -0.11, -1.27, 0.05

25600, -0.08, -1.08, -0.07

25653, -0.12, -1.01, -0.12

25706, -0.01, -1.16, -0.21

25759, -0.05, -1.07, -0.19

25814, 0.01, -1.09, -0.11

25867, -0.26, -1.18, 0.01

25920, 0.13, -1.01, -0.24

25973, -0.05, -1.19, -0.09

26027, 0.10, -1.00, -0.10

26080, -0.05, -1.07, -0.10

26133, 0.09, -1.07, -0.11

26186, 0.02, -1.07, -0.14

26240, -0.04, -1.09, -0.12

26294, 0.13, -1.08, -0.12

26347, 0.00, -1.08, -0.11

26400, 0.03, -1.08, -0.15

26454, -0.03, -1.07, -0.12

26507, 0.07, -1.08, -0.12

26560, 0.05, -1.07, -0.11

26613, 0.03, -1.06, -0.11

26667, 0.02, -1.07, -0.14

26721, 0.02, -1.07, -0.12

26774, 0.03, -1.07, -0.12

26827, 0.02, -1.07, -0.12

26881, 0.03, -1.06, -0.12

26934, 0.02, -1.07, -0.12

26987, 0.03, -1.07, -0.12

27040, 0.03, -1.07, -0.12

27094, 0.02, -1.07, -0.12

27148, 0.02, -1.07, -0.12

27201, 0.02, -1.07, -0.12

27254, 0.02, -1.07, -0.12

27308, 0.03, -1.07, -0.12

27361, 0.02, -1.07, -0.12

27414, 0.02, -1.07, -0.12

27467, 0.03, -1.07, -0.11

27521, 0.02, -1.07, -0.12

27574, 0.02, -1.07, -0.12

27628, 0.03, -1.06, -0.12

27681, 0.02, -1.07, -0.12

27735, 0.02, -1.07, -0.12

27788, 0.03, -1.07, -0.12

27841, 0.02, -1.07, -0.12

27894, 0.02, -1.07, -0.12

27948, 0.02, -1.07, -0.12

28001, 0.02, -1.07, -0.12

28055, 0.02, -1.07, -0.12

28108, 0.02, -1.07, -0.12

28162, 0.02, -1.06, -0.12

28215, 0.03, -1.07, -0.12

28268, 0.02, -1.07, -0.12

28321, 0.03, -1.07, -0.12

28375, 0.02, -1.07, -0.12

28428, 0.03, -1.07, -0.12

28481, 0.02, -1.07, -0.12

28535, 0.02, -1.07, -0.11

28589, 0.03, -1.06, -0.12

28642, 0.02, -1.07, -0.11

28695, 0.02, -1.07, -0.12

28748, 0.02, -1.07, -0.12

28802, 0.02, -1.07, -0.12

28855, 0.02, -1.07, -0.12

28908, 0.02, -1.07, -0.12

28962, 0.02, -1.07, -0.12

29016, 0.03, -1.07, -0.12

29069, 0.03, -1.07, -0.12

29122, 0.03, -1.07, -0.12

29175, 0.02, -1.07, -0.11

29229, 0.02, -1.06, -0.12

29282, 0.03, -1.07, -0.12

29335, 0.02, -1.07, -0.12

29389, 0.03, -1.07, -0.12

29443, 0.02, -1.07, -0.12

29496, 0.02, -1.07, -0.11

29549, 0.02, -1.07, -0.12

29602, 0.02, -1.07, -0.12

29656, 0.03, -1.07, -0.11

29709, 0.02, -1.07, -0.12

29762, 0.02, -1.07, -0.12

29816, 0.02, -1.07, -0.12

29870, 0.03, -1.07, -0.12

29923, 0.02, -1.07, -0.12

29976, 0.02, -1.06, -0.12

30029, 0.02, -1.07, -0.12

30083, 0.02, -1.07, -0.11

30136, 0.02, -1.07, -0.12

30189, 0.02, -1.07, -0.12

30242, 0.03, -1.07, -0.11

30297, 0.02, -1.07, -0.12

30350, 0.03, -1.07, -0.12

30403, 0.02, -1.07, -0.12

30456, 0.02, -1.07, -0.12

30510, 0.02, -1.07, -0.12

30563, 0.03, -1.07, -0.12

30616, 0.03, -1.07, -0.12

30669, 0.02, -1.07, -0.12

30724, 0.03, -1.07, -0.12

30777, 0.02, -1.07, -0.12

30830, 0.03, -1.07, -0.12

30883, 0.03, -1.07, -0.12

30937, 0.03, -1.07, -0.12

30990, 0.03, -1.07, -0.12

31043, 0.02, -1.06, -0.12

31096, 0.02, -1.07, -0.12

31151, 0.03, -1.07, -0.12

31204, 0.03, -1.07, -0.12

31257, 0.02, -1.07, -0.12

31310, 0.02, -1.07, -0.11

31364, 0.02, -1.07, -0.12

31417, 0.03, -1.07, -0.12

31470, 0.02, -1.07, -0.11

31523, 0.02, -1.07, -0.12

31578, 0.02, -1.07, -0.12

31631, 0.02, -1.07, -0.11

31684, 0.02, -1.07, -0.12

31737, 0.03, -1.07, -0.11

31791, 0.03, -1.07, -0.12

31844, 0.03, -1.07, -0.12

31897, 0.02, -1.07, -0.12

31950, 0.02, -1.07, -0.12

32005, 0.02, -1.07, -0.11

32058, 0.02, -1.07, -0.12

32111, 0.03, -1.07, -0.12

32164, 0.03, -1.07, -0.12

32218, 0.03, -1.07, -0.12

32271, 0.03, -1.07, -0.11

32324, 0.02, -1.07, -0.12

32377, 0.03, -1.07, -0.11

32431, 0.03, -1.07, -0.12

32485, 0.02, -1.07, -0.12

32538, 0.03, -1.07, -0.11

32591, 0.02, -1.07, -0.12

32645, 0.02, -1.07, -0.12

32698, 0.02, -1.07, -0.12

32751, 0.03, -1.07, -0.12

32804, 0.03, -1.07, -0.11

32858, 0.03, -1.07, -0.12

32912, 0.03, -1.07, -0.11

32965, 0.03, -1.07, -0.12

33018, 0.03, -1.07, -0.12

33072, 0.03, -1.07, -0.12

33125, 0.02, -1.07, -0.12

33178, 0.03, -1.06, -0.11

33231, 0.02, -1.07, -0.12

33285, 0.02, -1.07, -0.11

33339, 0.03, -1.07, -0.12

33392, 0.02, -1.07, -0.12

33445, 0.03, -1.07, -0.12

33499, 0.03, -1.07, -0.11

33552, 0.03, -1.07, -0.12

33605, 0.03, -1.07, -0.12

33658, 0.02, -1.07, -0.12

33712, 0.02, -1.06, -0.12

33765, 0.03, -1.07, -0.12

33819, 0.03, -1.07, -0.12

33872, 0.02, -1.07, -0.12

33926, 0.03, -1.07, -0.12

33979, 0.03, -1.07, -0.11

34032, 0.03, -1.07, -0.12

34085, 0.02, -1.07, -0.11

34139, 0.02, -1.07, -0.12

34192, 0.02, -1.07, -0.12

34246, 0.03, -1.07, -0.12

34299, 0.02, -1.07, -0.11

34353, 0.03, -1.07, -0.12

34406, 0.03, -1.07, -0.12

34459, 0.03, -1.07, -0.11

34512, 0.02, -1.07, -0.12

34566, 0.02, -1.07, -0.12

34619, 0.03, -1.07, -0.12

34673, 0.03, -1.07, -0.12

34726, 0.03, -1.07, -0.12

34780, 0.03, -1.07, -0.12

34833, 0.03, -1.07, -0.12

34886, 0.02, -1.07, -0.12

34939, 0.03, -1.07, -0.11

34993, 0.02, -1.07, -0.12

35046, 0.02, -1.07, -0.12

35100, 0.02, -1.07, -0.12

35153, 0.02, -1.07, -0.12

35207, 0.02, -1.07, -0.12

35260, 0.03, -1.07, -0.12

35313, 0.02, -1.07, -0.12

35366, 0.02, -1.07, -0.12

35420, 0.03, -1.07, -0.12

35473, 0.02, -1.07, -0.12

35526, 0.02, -1.07, -0.12

35580, 0.02, -1.07, -0.12

35634, 0.03, -1.07, -0.12

35687, 0.03, -1.07, -0.12

35740, 0.03, -1.07, -0.12

35793, 0.02, -1.06, -0.12

35847, 0.03, -1.07, -0.12

35900, 0.02, -1.07, -0.12

35953, 0.02, -1.07, -0.12

36007, 0.02, -1.07, -0.11

36061, 0.03, -1.07, -0.12

36114, 0.03, -1.07, -0.12

36167, 0.03, -1.07, -0.11

36220, 0.02, -1.07, -0.12

36274, 0.02, -1.07, -0.12

36327, 0.02, -1.07, -0.12

36380, 0.03, -1.07, -0.11

36434, 0.02, -1.07, -0.12

36488, 0.02, -1.07, -0.12

36541, 0.02, -1.07, -0.12

36594, 0.02, -1.07, -0.12

36647, 0.02, -1.07, -0.12

36701, 0.03, -1.07, -0.12

36754, 0.02, -1.06, -0.12

36807, 0.03, -1.07, -0.12

36861, 0.02, -1.07, -0.12

36915, 0.02, -1.07, -0.12

36968, 0.03, -1.06, -0.12

37021, 0.02, -1.07, -0.12

37074, 0.02, -1.07, -0.12

37128, 0.02, -1.07, -0.12

37181, 0.02, -1.07, -0.12

37234, 0.03, -1.07, -0.12

37287, 0.03, -1.07, -0.11

37342, 0.03, -1.07, -0.12

37395, 0.02, -1.07, -0.12

37448, 0.02, -1.07, -0.12

37501, 0.02, -1.07, -0.12

37555, 0.03, -1.07, -007
48443, 48282, 0.02, -1.07
48336, 0.02, -1.07, -0.12

48390, 0.03, -1.07, -0.12

48443, 0.02, -1.07, -0.12

48496, 0.03, -1.07, -0.11

48549, 0.02, -1.07, -0.12

48603, 0.03, -1.07, -0.11

48656, 0.02, -1.07, -0.12

48709, 0.03, -1.07, -0.12

48763, 0.03, -1.07, -0.12

48817, 0.02, -1.06, -0.11

48870, 0.02, -1.07, -0.12

48923, 0.02, -1.07, -0.12

48976, 0.03, -1.07, -0.12

49030, 0.03, -1.07, -0.12

49083, 0.02, -1.07, -0.12

49136, 0.02, -1.07, -0.11

49190, 0.02, -1.07, -0.11

49244, 0.02, -1.06, -0.12

49297, 0.02, -1.07, -0.12

49350, 0.02, -1.07, -0.12

49403, 0.03, -1.07, -0.12

49457, 0.02, -1.07, -0.12

49510, 0.02, -1.07, -0.12

49563, 0.02, -1.07, -0.11

49616, 0.02, -1.07, -0.12

49671, 0.02, -1.07, -0.11

49724, 0.02, -1.07, -0.12

49777, 0.03, -1.07, -0.12

49830, 0.02, -1.07, -0.12

49884, 0.02, -1.07, -0.12

49937, 0.03, -1.07, -0.12

49990, 0.02, -1.07, -0.11

50043, 0.02, -1.06, -0.12

50098, 0.03, -1.07, -0.12

50151, 0.03, -1.07, -0.12

50204, 0.03, -1.07, -0.12

50257, 0.02, -1.07, -0.12

50311, 0.03, -1.07, -0.12

50364, 0.03, -1.07, -0.13

50417, 0.02, -1.07, -0.12

50470, 0.03, -1.06, -0.11

50525, 0.02, -1.07, -0.11

