time(s), x(g), y(g), z(g)
7399, 0.05, -1.07, -0.10

7453, 0.05, -1.07, -0.10

7506, 0.05, -1.07, -0.10

7560, 0.05, -1.07, -0.10

7613, 0.05, -1.06, -0.10

7666, 0.05, -1.07, -0.10

7719, 0.05, -1.06, -0.11

7773, 0.05, -1.07, -0.10

7826, 0.05, -1.07, -0.10

7879, 0.05, -1.07, -0.11

7932, 0.05, -1.07, -0.09

7986, 0.05, -1.06, -0.10

8039, 0.05, -1.07, -0.10

8092, 0.05, -1.07, -0.11

8145, 0.05, -1.07, -0.11

8200, 0.05, -1.07, -0.11

8253, 0.05, -1.07, -0.10

8306, 0.05, -1.07, -0.10

8359, 0.05, -1.06, -0.10

8413, 0.06, -1.07, -0.10

8466, 0.05, -1.07, -0.11

8519, 0.05, -1.06, -0.10

8572, 0.05, -1.06, -0.11

8626, 0.05, -1.07, -0.10

8679, 0.05, -1.06, -0.09

8732, 0.05, -1.07, -0.10

8785, 0.05, -1.07, -0.10

8839, 0.05, -1.07, -0.10

8892, 0.05, -1.07, -0.10

8946, 0.05, -1.06, -0.10

8999, 0.05, -1.06, -0.10

9053, 0.05, -1.06, -0.11

9106, 0.05, -1.07, -0.11

9159, 0.06, -1.07, -0.10

9212, 0.05, -1.07, -0.11

9266, 0.05, -1.07, -0.11

9319, 0.05, -1.07, -0.10

9372, 0.05, -1.06, -0.10

9425, 0.05, -1.07, -0.10

9479, 0.05, -1.07, -0.11

9532, 0.05, -1.07, -0.10

9585, 0.05, -1.07, -0.10

9639, 0.05, -1.06, -0.10

9693, 0.05, -1.07, -0.10

9746, 0.05, -1.07, -0.10

9799, 0.05, -1.07, -0.10

9852, 0.06, -1.07, -0.11

9906, 0.05, -1.06, -0.10

9959, 0.05, -1.07, -0.10

10012, 0.05, -1.07, -0.10

10065, 0.05, -1.07, -0.10

10119, 0.05, -1.07, -0.10

10172, 0.05, -1.07, -0.10

10225, 0.05, -1.07, -0.11

10279, 0.05, -1.07, -0.10

10333, 0.05, -1.07, -0.10

10386, 0.05, -1.07, -0.10

10439, 0.05, -1.06, -0.10

10492, 0.05, -1.06, -0.10

10546, 0.05, -1.06, -0.10

10599, 0.05, -1.06, -0.09

10652, 0.05, -1.06, -0.10

10705, 0.05, -1.07, -0.10

10760, 0.05, -1.07, -0.10

10813, 0.05, -1.07, -0.10

10866, 0.05, -1.06, -0.10

10919, 0.06, -1.07, -0.10

10973, 0.05, -1.07, -0.11

11026, 0.05, -1.06, -0.10

11079, 0.05, -1.06, -0.10

11132, 0.05, -1.07, -0.10

11187, 0.05, -1.07, -0.10

11240, 0.05, -1.07, -0.11

11293, 0.05, -1.07, -0.10

11346, 0.05, -1.07, -0.11

11400, 0.05, -1.06, -0.10

11453, 0.05, -1.06, -0.10

11506, 0.05, -1.06, -0.10

11559, 0.05, -1.07, -0.11

11613, 0.05, -1.07, -0.09

11667, 0.05, -1.07, -0.10

11720, 0.05, -1.07, -0.10

11773, 0.05, -1.07, -0.10

11827, 0.05, -1.07, -0.10

11880, 0.05, -1.07, -0.11

11933, 0.05, -1.07, -0.11

11986, 0.05, -1.07, -0.11

12040, 0.05, -1.07, -0.10

12094, 0.05, -1.06, -0.10

12147, 0.05, -1.06, -0.10

12200, 0.05, -1.07, -0.10

12254, 0.05, -1.07, -0.10

12307, 0.05, -1.07, -0.10

12360, 0.05, -1.06, -0.10

12413, 0.05, -1.07, -0.10

12467, 0.05, -1.07, -0.10

12520, 0.05, -1.07, -0.10

12574, 0.05, -1.07, -0.10

12627, 0.05, -1.07, -0.10

12681, 0.05, -1.07, -0.10

12734, 0.05, -1.07, -0.10

12787, 0.05, -1.06, -0.10

12840, 0.05, -1.07, -0.10

12894, 0.05, -1.07, -0.10

12947, 0.05, -1.06, -0.10

13000, 0.05, -1.07, -0.10

13054, 0.05, -1.07, -0.10

13108, 0.05, -1.07, -0.10

13161, 0.05, -1.07, -0.10

13214, 0.05, -1.06, -0.09

13267, 0.05, -1.07, -0.09

13321, 0.05, -1.06, -0.10

13374, 0.05, -1.07, -0.11

13427, 0.05, -1.07, -0.10

13480, 0.05, -1.07, -0.09

13535, 0.05, -1.07, -0.10

13588, 0.05, -1.07, -0.10

13641, 0.05, -1.07, -0.10

13694, 0.05, -1.07, -0.10

13748, 0.05, -1.07, -0.11

13801, 0.05, -1.07, -0.10

13854, 0.05, -1.06, -0.09

13907, 0.05, -1.06, -0.10

13961, 0.05, -1.07, -0.11

14015, 0.06, -1.07, -0.10

14068, 0.05, -1.07, -0.10

14121, 0.05, -1.07, -0.10

14175, 0.05, -1.07, -0.11

14228, 0.05, -1.06, -0.10

14281, 0.05, -1.07, -0.11

14334, 0.06, -1.07, -0.11

14388, 0.05, -1.06, -0.10

14442, 0.05, -1.07, -0.10

14495, 0.05, -1.07, -0.10

14548, 0.05, -1.07, -0.10

14602, 0.05, -1.07, -0.10

14655, 0.05, -1.07, -0.10

14708, 0.05, -1.07, -0.10

14761, 0.05, -1.07, -0.10

14815, 0.05, -1.07, -0.10

14868, 0.05, -1.07, -0.10

14922, 0.05, -1.07, -0.10

14976, 0.05, -1.07, -0.10

15029, 0.05, -1.07, -0.11

15082, 0.05, -1.07, -0.10

15135, 0.06, -1.07, -0.10

15188, 0.05, -1.07, -0.10

15242, 0.05, -1.06, -0.11

15295, 0.05, -1.07, -0.10

15348, 0.05, -1.06, -0.10

15403, 0.05, -1.06, -0.11

15456, 0.05, -1.06, -0.11

15509, 0.05, -1.06, -0.10

15562, 0.05, -1.07, -0.11

15616, 0.05, -1.07, -0.09

15669, 0.05, -1.07, -0.11

15722, 0.05, -1.07, -0.11

15775, 0.05, -1.07, -0.10

15830, 0.05, -1.07, -0.10

15883, 0.05, -1.07, -0.10

15936, 0.06, -1.07, -0.11

15989, 0.05, -1.07, -0.10

16043, 0.05, -1.07, -0.11

16096, 0.05, -1.07, -0.10

16149, 0.05, -1.07, -0.10

16202, 0.05, -1.07, -0.10

16256, 0.05, -1.06, -0.11

16310, 0.05, -1.07, -0.11

16363, 0.05, -1.07, -0.11

16416, 0.05, -1.06, -0.10

16470, 0.05, -1.06, -0.10

16523, 0.05, -1.06, -0.11

16576, 0.05, -1.06, -0.10

16629, 0.05, -1.07, -0.11

16683, 0.05, -1.07, -0.10

16737, 0.05, -1.07, -0.10

16790, 0.05, -1.07, -0.10

16843, 0.05, -1.07, -0.11

16897, 0.05, -1.07, -0.09

16950, 0.05, -1.07, -0.10

17003, 0.05, -1.07, -0.10

17056, 0.05, -1.07, -0.11

17110, 0.05, -1.07, -0.10

17163, 0.05, -1.06, -0.10

17217, 0.05, -1.06, -0.11

17270, 0.05, -1.07, -0.10

17324, 0.05, -1.07, -0.11

17377, 0.05, -1.07, -0.10

17430, 0.05, -1.06, -0.11

17483, 0.05, -1.07, -0.10

17537, 0.05, -1.07, -0.10

17590, 0.05, -1.06, -0.10

17643, 0.05, -1.07, -0.10

17697, 0.05, -1.06, -0.10

17751, 0.05, -1.07, -0.10

17804, 0.05, -1.07, -0.09

17857, 0.05, -1.07, -0.10

17910, 0.05, -1.07, -0.11

17964, 0.05, -1.07, -0.10

18017, 0.05, -1.06, -0.10

18070, 0.05, -1.07, -0.10

18124, 0.05, -1.07, -0.10

18178, 0.05, -1.07, -0.11

18231, 0.05, -1.06, -0.10

18284, 0.05, -1.07, -0.10

18337, 0.05, -1.07, -0.11

18391, 0.05, -1.06, -0.10

18444, 0.05, -1.07, -0.10

18497, 0.05, -1.07, -0.10

18550, 0.05, -1.07, -0.10

18605, 0.05, -1.07, -0.10

18658, 0.05, -1.07, -0.09

18711, 0.05, -1.06, -0.10

18764, 0.05, -1.07, -0.10

18818, 0.05, -1.07, -0.11

18871, 0.05, -1.07, -0.10

18924, 0.05, -1.06, -0.10

18977, 0.05, -1.07, -0.10

19031, 0.05, -1.06, -0.10

19085, 0.06, -1.07, -0.11

19138, 0.05, -1.07, -0.11

19191, 0.05, -1.07, -0.10

19245, 0.05, -1.07, -0.11

19298, 0.05, -1.06, -0.10

19351, 0.05, -1.07, -0.11

19404, 0.05, -1.07, -0.10

19458, 0.05, -1.07, -0.10

19512, 0.05, -1.07, -0.11

19565, 0.05, -1.06, -0.10

19618, 0.05, -1.07, -0.10

19672, 0.05, -1.07, -0.10

19725, 0.06, -1.07, -0.10

19778, 0.05, -1.06, -0.11

19831, 0.05, -1.07, -0.10

19885, 0.05, -1.07, -0.10

19938, 0.05, -1.07, -0.10

19992, 0.05, -1.07, -0.10

20045, 0.05, -1.07, -0.10

20099, 0.05, -1.07, -0.10

20152, 0.05, -1.06, -0.10

20205, 0.05, -1.07, -0.10

20258, 0.05, -1.07, -0.10

20312, 0.05, -1.07, -0.10

20365, 0.05, -1.07, -0.10

20419, 0.05, -1.07, -0.11

20472, 0.05, -1.07, -0.10

20526, 0.05, -1.07, -0.11

20579, 0.05, -1.07, -0.11

20632, 0.05, -1.06, -0.10

20685, 0.05, -1.06, -0.10

20739, 0.05, -1.07, -0.10

20792, 0.05, -1.07, -0.10

20845, 0.05, -1.07, -0.10

20899, 0.05, -1.07, -0.10

20953, 0.05, -1.07, -0.10

21006, 0.05, -1.06, -0.10

21059, 0.05, -1.07, -0.10

21112, 0.05, -1.07, -0.11

21166, 0.05, -1.07, -0.10

21219, 0.05, -1.07, -0.09

21272, 0.05, -1.07, -0.10

21325, 0.05, -1.06, -0.09

21380, 0.05, -1.07, -0.11

21433, 0.05, -1.07, -0.10

21486, 0.05, -1.07, -0.10

21539, 0.05, -1.07, -0.10

21593, 0.05, -1.06, -0.11

21646, 0.05, -1.07, -0.10

21699, 0.05, -1.06, -0.10

21752, 0.05, -1.07, -0.11

21807, 0.05, -1.07, -0.11

21860, 0.05, -1.06, -0.11

21913, 0.05, -1.07, -0.11

21966, 0.05, -1.06, -0.09

22020, 0.05, -1.07, -0.11

22073, 0.05, -1.07, -0.10

22126, 0.05, -1.07, -0.11

22179, 0.05, -1.06, -0.10

22233, 0.05, -1.07, -0.10

22287, 0.05, -1.07, -0.11

22340, 0.05, -1.07, -0.10

22393, 0.05, -1.07, -0.10

22447, 0.05, -1.06, -0.10

22500, 0.05, -1.07, -0.10

22553, 0.05, -1.07, -0.11

22606, 0.05, -1.06, -0.10

22660, 0.05, -1.07, -0.10

22714, 0.05, -1.07, -0.10

22767, 0.05, -1.07, -0.10

22820, 0.05, -1.06, -0.10

22874, 0.05, -1.07, -0.10

22927, 0.05, -1.07, -0.10

22980, 0.05, -1.07, -0.10

23033, 0.05, -1.07, -0.10

23087, 0.05, -1.07, -0.10

23140, 0.05, -1.07, -0.11

23194, 0.05, -1.07, -0.10

23247, 0.05, -1.07, -0.10

23301, 0.05, -1.07, -0.10

23354, 0.05, -1.07, -0.10

23407, 0.05, -1.07, -0.10

23460, 0.05, -1.07, -0.10

23514, 0.06, -1.06, -0.10

23567, 0.05, -1.07, -0.11

23621, 0.05, -1.07, -0.10

23674, 0.05, -1.07, -0.10

23728, 0.05, -1.07, -0.11

23781, 0.05, -1.07, -0.10

time(s), x(g), y(g), z(g)
time(s), x(g), y(g), z(g)
201, 1.90, -0.80, 2.00

254, -0.66, -1.39, -1.92

308, 2.00, -0.93, 2.00

361, 0.51, -0.57, 0.81

414, 0.44, -1.06, 0.99

467, -0.63, -0.72, 2.00

521, -0.71, -1.64, -1.75

575, 0.03, -0.83, 2.00

628, -1.58, -1.54, -2.00

681, 2.00, -0.72, 2.00

735, -0.94, -1.04, -1.91

788, 2.00, -0.98, 2.00

841, 0.90, -0.67, 1.20

894, -0.04, -0.91, 0.32

948, -1.08, -0.76, 2.00

1001, -2.00, -1.72, -2.00

1054, 0.69, -0.50, 2.00

1107, -1.17, -1.62, -2.00

1161, 2.00, -1.00, 2.00

1214, -0.30, -0.65, -0.10

1267, 1.34, -1.19, 1.93

1320, 1.63, -0.68, 2.00

1374, -1.38, -1.30, -2.00

1427, 0.08, -0.50, 2.00

1481, -1.84, -1.61, -2.00

1534, 2.00, -0.59, 2.00

1588, -1.27, -1.09, -2.00

1641, 1.89, -0.75, 2.00

1694, 1.00, -0.56, 1.55

1747, -0.53, -0.79, 0.08

1801, 2.00, -0.84, 2.00

1854, -1.73, -1.80, -2.00

1907, 1.60, -0.57, 1.56

1960, -0.95, -1.23, -1.89

2014, 2.00, -0.92, 2.00

2067, 0.74, -0.52, 0.98

2121, 0.27, -1.15, 0.78

2174, 2.00, -0.66, 2.00

2228, -1.84, -1.44, -2.00

2281, 1.81, -0.84, 2.00

2334, -1.93, -1.00, -2.00

2387, 2.00, -0.89, -0.99

2441, 0.20, -0.66, 0.57

2494, 0.66, -1.11, 0.91

2547, 2.00, -0.75, 2.00

2600, -1.51, -1.54, -2.00

2654, 1.34, -1.04, 2.00

2707, -1.68, -1.39, -2.00

2761, -1.05, -1.48, -1.54

2814, 0.42, -0.47, 1.05

2868, -0.08, -1.12, -2.00

2921, 1.96, -0.95, 2.00

2974, -1.55, -1.83, -2.00

3027, 0.75, -1.03, 1.46

3081, -1.16, -1.12, -1.80

3134, -1.48, -1.54, -2.00

3187, 0.97, -0.72, 1.71

3240, -1.41, -1.44, -2.00

3295, 2.00, -0.94, 2.00

3348, -1.49, -1.50, 0.53

3401, 0.26, -0.80, 0.98

3454, -0.63, -1.25, -1.77

3508, -1.70, -1.51, -2.00

3561, 1.10, -0.52, 2.00

3614, -1.51, -1.21, -2.00

3667, 2.00, -0.78, 2.00

3721, 0.52, -0.52, 0.70

3774, 0.37, -1.11, 0.55

3827, -1.39, -0.78, 2.00

3880, -1.58, -1.65, -2.00

3935, 1.51, -0.64, 2.00

3988, -1.50, -1.32, -2.00

4041, 2.00, -0.80, 2.00

4094, 0.73, -0.68, 1.41

4148, -0.83, -0.99, -0.59

4201, 0.22, -0.80, 2.00

4254, -2.00, -1.62, -2.00

4307, 2.00, -0.85, 0.62

4361, -0.80, -1.15, -1.30

4414, 1.18, -0.96, 2.00

4467, 1.70, -0.68, 2.00

4520, -1.75, -1.39, -2.00

4575, 1.86, -0.96, 2.00

4628, -1.50, -1.61, -2.00

4681, 2.00, -1.35, -1.47

4734, 0.70, -0.95, 0.74

4788, 0.30, -0.97, -2.00

4841, 2.00, -0.82, 2.00

4894, -1.91, -1.32, -2.00

4947, 1.18, -1.09, 1.77

5001, -1.84, -1.13, -1.97

5054, -1.64, -1.44, -2.00

5107, 1.25, -0.30, 2.00

5160, -0.70, -1.12, -2.00

5215, 2.00, -0.99, 2.00

5268, -2.00, -1.46, -2.00

5321, -0.63, -1.02, -0.57

5374, -0.23, -0.84, -0.10

5428, -1.66, -1.62, -2.00

5481, 2.00, -0.61, 2.00

5534, -0.55, -0.79, -0.94

5587, 1.52, -1.04, 1.46

5641, -1.64, -0.75, 2.00

5694, -1.69, -1.48, -2.00

5747, 1.82, -0.62, 2.00

5801, -1.78, -1.11, -2.00

5855, 1.51, -1.04, 2.00

5908, 1.61, -0.64, 2.00

5961, -0.82, -1.52, -1.73

6014, 1.37, -0.82, 2.00

6068, -1.32, -1.31, -2.00

6121, 1.50, -1.29, -1.83

6174, 0.86, -0.42, 1.66

6227, -0.41, -1.32, -0.59

6281, 1.61, -0.88, 2.00

6334, -1.24, -1.88, -2.00

6388, -0.48, -1.10, -0.53

6441, -0.09, -0.77, 0.21

6495, -2.00, -1.58, -2.00

6548, 1.81, -0.98, 2.00

6601, -2.00, -0.82, 0.04

6654, 1.04, -1.16, 0.91

6708, -0.34, -0.69, -0.63

6761, -1.74, -1.66, -2.00

6814, 1.85, -0.58, 2.00

6867, -0.75, -1.00, -1.44

6921, 1.79, -0.74, 2.00

6975, 2.00, -0.80, 2.00

7028, -1.37, -1.35, -2.00

7081, 1.46, -0.93, 2.00

7135, -2.00, -1.09, -2.00

7188, 1.86, -0.68, 2.00

7241, 1.29, -0.45, 2.00

7294, -1.70, -1.27, -2.00

7348, 1.83, -1.17, 2.00

7401, -1.84, -1.51, -2.00

7454, -1.29, -1.60, -2.00

7507, 0.68, -0.53, 1.87

7561, -0.83, -1.35, -2.00

7615, 1.25, -0.59, 2.00

7668, -1.65, -1.37, -2.00

7721, -1.10, -1.44, -1.57

7775, 1.11, -0.70, 1.05

7828, -1.92, -1.28, -2.00

7881, 2.00, -0.95, 2.00

7934, 0.65, -0.63, 1.39

7988, -0.36, -0.99, -0.44

8041, 0.15, -0.95, 2.00

8094, -1.64, -1.46, -2.00

8147, 2.00, -1.07, 2.00

8202, 0.45, -0.70, 0.30

8255, 0.23, -1.20, 0.15

8308, 2.00, -1.05, 2.00

8361, -1.79, -1.69, -2.00

8415, -0.56, -1.18, -0.58

8468, 0.03, -1.01, -0.23

8521, 0.66, -1.64, -2.00

8574, 1.96, -0.64, 2.00

8628, -1.96, -1.42, -2.00

8681, 0.55, -1.16, 1.05

8734, -0.33, -0.89, -0.76

8787, -2.00, -1.26, -2.00

8842, 2.00, -0.95, 2.00

8895, 0.51, -0.93, 0.26

8948, 0.09, -0.91, 0.41

9001, -0.41, -0.70, 2.00

9055, -1.56, -1.59, -2.00

9108, 2.00, -0.83, 2.00

9161, -0.10, -0.64, 0.59

9214, 0.45, -1.21, 0.52

9268, 2.00, -0.83, 2.00

9321, -1.27, -1.70, -2.00

9374, -0.82, -1.19, -1.05

9427, 0.67, -0.92, 0.36

9482, -0.35, -1.16, -2.00

9535, 2.00, -1.03, 2.00

9588, -1.93, -1.62, -2.00

9641, -0.48, -1.11, -0.83

9695, 0.64, -0.64, 0.87

9748, -2.00, -1.76, -2.00

9801, 2.00, -0.91, 2.00

9854, 0.79, -0.63, 1.50

9908, -1.04, -1.04, -0.87

9961, 0.31, -0.83, 2.00

10014, -1.36, -1.40, -2.00

10068, 2.00, -0.86, 2.00

10122, 1.18, -0.62, 1.69

10175, -1.14, -1.34, -1.50

10228, 2.00, -0.63, 2.00

10281, -1.98, -1.72, -2.00

10335, 1.25, -0.79, 2.00

10388, -1.69, -1.30, -2.00

10441, 2.00, -1.23, 0.63

10496, -1.10, -1.30, -2.00

