time(s), x(g), y(g), z(g)
8078, -0.70, -1.43, -1.06

8119, 0.05, -0.98, -0.43

8159, -0.03, -0.77, 0.57

8198, 0.40, -1.09, 0.46

8237, -0.32, -1.07, -0.23

8276, -0.39, -1.50, -0.86

8317, -0.45, -1.04, -0.53

8358, 0.46, -0.71, 0.10

8396, 0.47, -0.79, -0.43

8436, 0.12, -1.26, -0.56

8475, -0.52, -0.79, -0.31

8516, 0.58, -0.46, 0.73

8555, -0.08, -0.64, 0.29

8594, 0.42, -1.09, -0.34

8634, -0.79, -1.49, -0.81

8674, -0.04, -1.08, 0.07

8714, -0.11, -0.70, 0.54

8754, 0.07, -1.09, 0.10

8792, -0.67, -1.26, -0.23

8833, -0.63, -1.66, -0.95

8872, 0.37, -1.10, -0.29

8912, -0.02, -0.70, 0.53

8952, 0.39, -0.69, 0.27

8990, -0.14, -1.27, -0.23

9031, -0.54, -1.53, -0.79

9071, -0.23, -1.43, -0.29

9112, 0.36, -0.92, -0.12

9152, 0.20, -1.44, -0.86

9191, -0.44, -1.36, -0.59

9232, -0.16, -0.87, -0.04

9272, 0.57, -1.05, 0.68

9311, 0.33, -0.69, 0.23

9350, -0.29, -1.62, -0.63

9390, -0.11, -1.54, -0.80

9431, -0.06, -0.94, 0.06

9469, -0.20, -0.75, 0.69

9509, 0.29, -0.66, 0.09

9548, -0.37, -1.12, -0.63

9588, -0.65, -1.68, -0.97

9629, -0.36, -0.89, -0.21

9669, -0.25, -1.14, -0.27

9710, -0.38, -1.61, -0.59

9751, -0.07, -1.36, -0.21

9791, 0.22, -0.69, 0.17

9830, -0.41, -0.95, 0.64

9869, 0.11, -1.11, -0.27

9909, -0.43, -1.59, -0.84

9950, -0.21, -1.14, -0.23

9990, 0.58, -0.66, 0.29

10029, -0.04, -0.70, 0.54

10068, -0.08, -0.70, -0.05

10110, -0.28, -0.85, -0.06

10152, 0.16, -0.62, 0.46

10191, -0.23, -1.16, 0.10

10232, -0.24, -1.37, -0.28

10273, -0.21, -1.54, -0.82

10315, -0.12, -1.06, 0.73

10356, -0.77, -1.04, -0.24

10397, -0.40, -1.75, -0.85

10439, -0.46, -1.20, -0.48

10481, -0.41, -0.95, -0.09

10522, -0.66, -1.11, -0.25

10564, -0.70, -1.84, -1.05

10605, -0.56, -1.17, -0.21

10647, -0.09, -0.57, 0.64

10688, -0.05, -1.56, -0.83

10729, -0.46, -1.27, -0.59

10771, -0.18, -0.87, 0.11

10812, -0.11, -1.02, 0.51

10852, -0.30, -0.63, 0.12

10893, 0.12, -1.62, -0.59

10933, 0.60, -0.49, 0.33

10973, 0.68, -0.83, 0.61

11013, -0.35, -1.46, -0.14

11054, 0.03, -1.56, -0.63

11095, -0.05, -1.37, -0.50

11136, 0.18, -0.80, 0.33

11175, -0.16, -0.79, 0.62

11216, -0.10, -1.15, -0.79

11257, -0.41, -0.86, -0.04

11299, 0.14, -0.72, 0.35

11338, 0.12, -0.98, 0.35

11378, 0.37, -1.21, -0.20

11419, -0.29, -1.89, -0.92

11460, 0.07, -1.12, 0.05

11500, 0.28, -0.66, 0.09

11539, -0.04, -1.06, -0.66

11581, 0.33, -1.27, -0.70

11622, 0.43, -0.68, 0.09

11661, 0.12, -0.75, 0.51

11701, 0.56, -0.93, -0.07

11741, -0.33, -1.59, -0.37

11783, -0.33, -1.19, -0.61

11825, 0.12, -0.85, 0.41

11864, -0.09, -0.83, -0.19

11906, -0.27, -1.46, -1.05

11948, -0.07, -1.17, -0.36

11988, 0.28, -1.05, 0.41

12028, -0.17, -0.95, 0.54

12068, -0.27, -1.60, -0.91

12110, 0.52, -0.48, 0.05

12150, 0.22, -0.59, 0.34

12189, 0.14, -0.82, 0.26

12229, -0.14, -1.10, -0.39

12270, -0.27, -1.61, -0.82

12312, 0.27, -0.93, -0.05

12353, -0.06, -1.00, 0.01

12393, 0.08, -1.61, -0.84

12434, -0.35, -1.24, -0.82

12475, 0.58, -0.52, 0.39

12515, -0.02, -1.11, 0.53

12556, -0.21, -0.72, 0.00

12596, 0.18, -1.37, -0.81

12637, -0.17, -0.51, 0.29

12678, 0.49, -0.80, 0.23

12717, 0.08, -0.69, 0.18

12756, -0.01, -0.82, 0.23

12796, 0.39, -0.64, 0.05

12836, 0.41, -0.67, 0.30

12876, 0.02, -0.83, 0.47

12915, -0.12, -0.72, 0.46

12956, -0.34, -1.00, -0.26

12997, -0.45, -1.92, -0.92

13039, 0.01, -1.21, -0.47

13080, -0.26, -1.08, 0.46

13120, -0.25, -1.82, -0.48

13162, 0.01, -0.91, 0.08

13201, -0.39, -1.73, -0.38

13243, -0.00, -0.96, 0.26

13284, 0.00, -1.37, -0.42

13324, 0.17, -0.98, -0.26

13365, -0.22, -1.07, 0.04

13405, -0.48, -1.01, 0.07

13446, -0.16, -0.87, 0.06

13487, 0.13, -1.24, 0.15

13526, 0.43, -1.04, 0.02

13565, 0.51, -1.09, -0.19

13605, 0.44, -1.14, -0.16

13646, 0.12, -0.84, 0.42

13686, 0.03, -0.91, 0.50

13725, -0.09, -0.70, 0.11

13766, -0.14, -1.88, -0.39

13808, 0.22, -1.24, -0.45

13848, -0.37, -0.77, 0.37

13889, -0.23, -1.25, -0.43

13930, -0.41, -0.88, 0.34

13971, 0.37, -1.05, -0.54

14012, -0.30, -0.86, 0.21

14052, 0.14, -1.20, -0.36

14093, -0.16, -1.26, -0.23

14134, -0.13, -0.91, 0.09

14175, -0.08, -0.70, 0.46

14216, -0.13, -1.19, 0.14

14256, -0.08, -1.14, -0.50

14298, 0.27, -0.90, -0.67

14338, 0.31, -0.08, -0.04

14379, 0.63, 0.53, 0.50

14417, 0.79, 0.63, 0.90

14455, 0.67, -1.17, 1.20

14495, -0.05, 1.22, 1.98

14534, -1.60, -1.82, 0.98

14575, 0.15, -0.79, -0.19

14616, -0.30, -1.25, 0.98

14656, 0.08, -1.39, -0.55

14697, -0.63, -1.36, 0.58

14737, -0.15, -0.86, 0.08

14778, -0.14, -0.50, 0.63

14819, 0.10, -0.80, 0.02

14858, -0.41, -1.38, -0.05

14900, -0.17, -1.07, -0.27

14942, 0.07, -1.04, -0.05

14982, -0.14, -1.23, 0.02

15023, 0.09, -1.17, -0.23

15063, 0.31, -0.89, 0.14

15102, -0.06, -0.80, 0.29

15143, -0.13, -1.04, 0.04

15183, -0.19, -1.00, 0.08

15224, -0.02, -1.14, -0.25

15265, 0.04, -1.17, -0.41

15306, -0.12, -1.14, -0.33

15348, -0.14, -1.07, -0.23

15389, -0.09, -1.05, -0.36

15431, -0.03, -0.89, 0.13

15472, 0.12, -1.15, 0.10

15511, -0.11, -0.95, -0.19

15553, -0.10, -1.04, 0.09

15593, 0.16, -1.04, -0.02

15634, 0.03, -0.80, -0.16

15675, -0.09, -1.07, 0.06

15715, 0.00, -1.05, -0.07

15756, 0.01, -1.30, -0.16

15796, -0.11, -1.20, -0.07

15838, -0.05, -0.96, -0.12

15880, -0.14, -1.14, -0.05

15921, -0.11, -1.16, -0.02

15963, 0.13, -1.18, 0.02

16002, -0.14, -1.30, -0.15

16044, -0.05, -0.95, -0.09

16086, -0.05, -1.22, -0.30

16126, -0.19, -1.00, -0.17

16168, -0.07, -1.11, -0.18

16210, -0.05, -1.16, -0.23

16251, 0.04, -1.09, -0.14

16292, -0.21, -1.02, -0.16

16333, -0.03, -1.07, -0.03

16375, 0.09, -1.06, -0.16

16416, 0.06, -1.09, -0.10

16456, -0.21, -1.12, -0.15

16498, -0.11, -1.09, -0.09

16540, -0.07, -0.98, -0.02

16581, -0.09, -0.98, -0.12

16623, -0.06, -1.12, -0.14

16664, -0.04, -1.10, -0.12

16706, -0.03, -1.07, -0.12

16748, -0.01, -1.07, -0.17

16789, -0.04, -1.07, -0.12

16831, -0.04, -1.08, -0.09

16873, -0.05, -1.07, -0.10

16914, -0.05, -1.07, -0.12

16956, -0.04, -1.08, -0.12

16997, -0.06, -1.08, -0.09

17039, -0.06, -1.07, -0.11

17081, -0.05, -1.06, -0.11

17122, -0.04, -1.07, -0.12

17164, -0.04, -1.05, -0.11

17206, -0.04, -1.06, -0.12

17247, -0.05, -1.06, -0.11

17289, -0.05, -1.07, -0.12

17330, -0.05, -1.07, -0.11

17372, -0.05, -1.06, -0.12

17414, -0.05, -1.06, -0.11

17455, -0.05, -1.06, -0.11

17497, -0.05, -1.07, -0.11

17539, -0.05, -1.07, -0.11

17580, -0.05, -1.06, -0.11

17622, -0.05, -1.06, -0.11

17662, -0.05, -1.06, -0.11

17704, -0.05, -1.06, -0.11

17746, -0.05, -1.06, -0.11

17787, -0.05, -1.06, -0.12

17829, -0.05, -1.07, -0.11

17871, -0.05, -1.06, -0.11

17912, -0.05, -1.07, -0.12

17954, -0.05, -1.06, -0.11

17995, -0.05, -1.07, -0.11

18037, -0.05, -1.07, -0.12

18079, -0.05, -1.06, -0.11

18120, -0.05, -1.06, -0.11

18162, -0.05, -1.06, -0.11

18204, -0.05, -1.07, -0.12

18245, -0.05, -1.07, -0.12

18287, -0.05, -1.07, -0.11

18328, -0.05, -1.07, -0.11

18370, -0.05, -1.06, -0.11

18412, -0.05, -1.06, -0.11

18453, -0.05, -1.06, -0.12

18495, -0.05, -1.07, -0.12

18537, -0.05, -1.06, -0.11

18578, -0.05, -1.06, -0.11

18620, -0.05, -1.06, -0.11

18661, -0.05, -1.07, -0.12

18703, -0.05, -1.07, -0.11

18745, -0.05, -1.07, -0.11

18786, -0.05, -1.06, -0.11

18828, -0.04, -1.07, -0.12

18870, -0.05, -1.06, -0.12

18911, -0.05, -1.06, -0.12

18953, -0.05, -1.06, -0.12

18994, -0.05, -1.06, -0.11

19036, -0.05, -1.06, -0.11

19078, -0.05, -1.07, -0.11

19119, -0.05, -1.07, -0.11

19161, -0.05, -1.07, -0.11

19203, -0.05, -1.06, -0.11

19244, -0.05, -1.07, -0.11

19286, -0.05, -1.07, -0.11

19326, -0.05, -1.07, -0.12

19368, -0.05, -1.06, -0.11

19410, -0.05, -1.06, -0.11

19451, -0.05, -1.06, -0.12

19493, -0.05, -1.06, -0.11

19535, -0.05, -1.06, -0.11

19576, -0.05, -1.06, -0.11

19618, -0.05, -1.07, -0.11

19659, -0.05, -1.06, -0.11

19701, -0.05, -1.07, -0.11

19743, -0.05, -1.06, -0.11

19784, -0.05, -1.06, -0.12

19826, -0.04, -1.07, -0.11

19868, -0.04, -1.07, -0.11

19909, -0.05, -1.07, -0.11

19951, -0.05, -1.06, -0.11

19992, -0.05, -1.06, -0.11

20034, -0.05, -1.06, -0.11

20076, -0.05, -1.07, -0.11

20117, -0.05, -1.06, -0.12

20159, -0.05, -1.07, -0.11

20201, -0.05, -1.06, -0.11

20242, -0.05, -1.07, -0.12

20284, -0.05, -1.07, -0.11

20325, -0.05, -1.06, -0.11

20367, -0.05, -1.06, -0.11

20409, -0.05, -1.06, -0.11

20450, -0.05, -1.07, -0.11

20492, -0.05, -1.06, -0.12

20534, -0.05, -1.06, -0.11

20575, -0.05, -1.07, -0.11

20617, -0.05, -1.07, -0.11

20658, -0.05, -1.06, -0.11

20700, -0.05, -1.06, -0.12

20742, -0.05, -1.07, -0.11

20783, -0.05, -1.06, -0.11

20825, -0.05, -1.07, -0.11

20867, -0.05, -1.06, -0.12

20908, -0.04, -1.07, -0.12

20950, -0.05, -1.06, -0.11

20990, -0.05, -1.07, -0.11

21032, -0.05, -1.06, -0.11

21074, -0.05, -1.07, -0.11

21115, -0.05, -1.07, -0.11

21157, -0.05, -1.06, -0.11

21199, -0.05, -1.06, -0.11

21240, -0.05, -1.06, -0.11

21282, -0.05, -1.06, -0.12

21323, -0.05, -1.06, -0.12

21365, -0.05, -1.07, -0.11

21407, -0.05, -1.06, -0.11

21448, -0.05, -1.07, -0.12

21490, -0.05, -1.07, -0.11

21532, -0.05, -1.06, -0.11

21573, -0.05, -1.06, -0.11

21615, -0.05, -1.06, -0.11

21656, -0.05, -1.06, -0.12

21698, -0.05, -1.06, -0.12

21740, -0.05, -1.06, -0.11

21781, -0.05, -1.07, -0.11

21823, -0.05, -1.07, -0.11

21865, -0.04, -1.07, -0.12

21906, -0.04, -1.07, -0.12

21948, -0.05, -1.06, -0.11

21989, -0.05, -1.07, -0.11

22031, -0.05, -1.06, -0.11

22073, -0.05, -1.06, -0.12

22114, -0.05, -1.06, -0.12

22156, -0.05, -1.07, -0.11

22198, -0.05, -1.06, -0.11

22239, -0.05, -1.07, -0.11

22281, -0.05, -1.06, -0.11

22322, -0.05, -1.06, -0.12

