time(s), x(g), y(g), z(g)
6940, -0.57, -1.05, -0.05

6981, 0.18, -0.66, 0.60

7020, -0.33, -1.19, 0.21

7059, 0.29, -1.13, 0.00

7098, -0.41, -0.76, -0.19

7138, 0.16, 0.49, 1.29

7176, 0.89, -1.19, 0.96

7214, -0.63, 0.88, 2.00

7252, -0.21, 0.91, 1.50

7291, -0.46, -0.92, 0.03

7330, 0.36, -0.97, 0.04

7369, -0.03, -1.17, 0.06

7408, 0.14, -0.80, 0.42

7447, 0.28, -0.36, 0.45

7486, -0.09, -0.64, 0.39

7525, 0.03, -0.41, 0.58

7564, -0.36, -1.25, -0.06

7604, 0.52, -1.04, -0.12

7644, -0.13, -1.27, -0.06

7685, 0.19, -1.21, -0.48

7724, 0.32, -0.76, -0.57

7763, 0.69, -0.33, 0.18

7801, 0.04, -1.02, 0.27

7840, -0.46, -0.91, -0.41

7880, -0.07, -1.51, -0.52

7921, -0.45, -0.86, 0.27

7961, 0.25, -0.72, 0.98

7999, 0.23, -1.28, -0.20

8039, 0.44, -1.54, -0.66

8078, -0.04, -1.00, -0.04

8119, 0.55, -0.74, 0.50

8158, 0.36, -0.73, 0.15

8196, -0.55, -1.07, -0.62

8237, 0.05, -1.58, -0.56

8275, 0.07, -0.91, -0.05

8315, 0.19, -0.88, 0.71

8354, -0.31, -1.22, 0.14

8393, -0.31, -1.30, -0.64

8434, -0.20, -1.50, -0.81

8474, -0.01, -1.02, 0.04

8514, -0.61, -0.63, 0.64

8554, -0.58, -0.84, 0.21

8593, -0.40, -1.16, -0.43

8634, -0.42, -1.73, -0.91

8674, -0.09, -1.16, 0.72

8714, 0.09, -0.64, 0.20

8753, 0.39, -0.92, 0.49

8791, -0.09, -1.07, -0.29

8832, 0.06, -1.52, 0.03

8869, 0.34, -0.95, -0.16

8909, 0.45, -0.54, 0.06

8948, -0.43, -0.88, 0.49

8987, 0.11, -0.95, -0.26

9027, -0.46, -1.49, -0.33

9067, 0.23, -1.09, 0.80

9106, -0.49, -0.94, 0.34

9145, -0.60, -1.59, -0.43

9186, 0.09, -1.23, -0.95

9226, -0.23, -0.93, -0.01

9266, -0.45, -1.06, 0.68

9306, -0.68, -1.10, 0.32

9345, -0.50, -1.13, -0.57

9385, -0.24, -1.78, -1.14

9426, 0.36, -0.74, -0.20

9465, 0.14, -0.66, 0.71

9504, 0.18, -1.04, 0.33

9542, -0.36, -1.25, -0.39

9583, -0.46, -1.48, -0.99

9624, 0.07, -1.00, -0.15

9663, -0.09, -0.67, -0.19

9704, -0.38, -1.35, -0.77

9744, -0.02, -1.41, -0.35

9785, -0.23, -0.71, 0.36

9825, 0.56, -0.61, 0.88

9863, -0.72, -0.85, 0.01

9903, 0.23, -1.41, -0.56

9942, -0.32, -1.26, -0.50

9982, -0.22, -0.66, 0.21

10022, -0.05, -0.63, 0.60

10062, -0.57, -0.96, 0.04

10103, 0.27, -1.63, -0.94

10143, 0.20, -0.70, 0.51

10183, 0.64, -0.79, 0.57

10223, -0.30, -1.18, -0.32

10264, -0.57, -1.55, -0.89

10306, -0.36, -0.95, -0.25

10348, 0.71, -0.47, 0.28

10387, 0.37, -0.68, 0.63

10427, 0.10, -1.04, -0.30

10467, 0.75, -0.46, 0.24

10507, 0.73, -0.61, 0.78

10547, 0.16, -0.81, 0.12

10586, -1.06, -1.63, -0.86

10628, -0.55, -1.43, -0.70

10669, -0.37, -0.70, 0.18

10710, 0.21, -0.81, 0.75

10749, 0.41, -0.88, 0.12

10788, -0.19, -1.52, -0.64

10830, 0.23, -0.65, 0.47

10869, 0.38, -0.73, 0.41

10909, -0.01, -0.88, -0.24

10951, 0.28, -1.50, -0.71

10991, -0.12, -0.96, -0.36

11033, 0.14, -0.68, 0.50

11072, 0.00, -1.14, 0.36

11112, -0.35, -1.30, -0.17

11154, 0.33, -0.58, 0.32

11193, 0.46, -0.73, 0.80

11233, -0.33, -0.95, -0.10

11274, -0.70, -1.64, -0.71

11316, -0.48, -1.33, -0.80

11358, 0.24, -0.65, 0.37

11397, 0.29, -1.13, -0.23

11438, -0.35, -1.59, -0.84

11480, 0.47, -0.88, -0.06

11520, 0.04, -0.69, 0.48

11559, -0.81, -1.15, 0.13

11599, 0.47, -1.13, -0.21

11640, -0.05, -1.55, -0.58

11682, 0.09, -0.78, 0.87

11721, 0.05, -1.02, 0.14

11761, -0.16, -1.73, -0.67

11802, -0.25, -1.50, -0.70

11844, -0.16, -0.62, -0.14

11886, 0.69, -0.82, -0.42

11926, -0.59, -1.37, -0.80

11968, 0.28, -1.10, -0.02

12008, 0.15, -0.49, 0.61

12048, -0.00, -0.80, 0.40

12089, 0.06, -1.03, -0.24

12129, 0.08, -1.65, -0.85

12170, -0.23, -1.18, 0.75

12211, 0.21, -0.74, 0.00

12250, 0.03, -1.61, -0.72

12291, -0.15, -1.43, -0.62

12332, 0.05, -0.59, 0.04

12371, 0.16, -1.17, 0.37

12411, 0.35, -0.89, 0.20

12450, -0.04, -1.54, -0.64

12492, -0.38, -1.27, -0.52

12533, -0.16, -0.93, 0.16

12574, -0.84, -1.53, -0.54

12616, -0.64, -1.25, -0.79

12657, 0.00, -0.95, 0.04

12697, 0.37, -0.77, 0.55

12736, 0.11, -0.88, 0.52

12776, -0.76, -1.45, -0.51

12818, 0.27, -0.49, -0.14

12858, 0.51, -0.88, 0.63

12898, -0.49, -1.17, 0.02

12938, 0.11, -1.31, -0.77

12979, -0.41, -1.46, -0.33

13021, 0.07, -0.54, 0.30

13060, 0.37, -0.64, 0.73

13100, -0.03, -1.19, -0.37

13142, 0.39, -1.04, -0.04

13181, -0.23, -0.87, 0.50

13222, -0.12, -1.11, 0.25

13262, -0.24, -1.14, -0.50

13304, -0.66, -1.45, -0.89

13346, 0.11, -0.85, 0.55

13385, -0.16, -1.24, -0.22

13427, -0.00, -1.39, -0.61

13468, -0.91, -1.51, -0.48

13510, 0.50, -0.79, 0.05

13550, 0.49, -0.68, 0.61

13589, -0.43, -1.07, -0.13

13631, -0.33, -1.04, -0.28

13672, 0.00, -0.95, 0.58

13712, 0.30, -0.65, 0.20

13752, -0.75, -1.29, -0.52

13793, -0.50, -1.41, -0.71

13835, 0.26, -0.59, 0.60

13875, 0.38, -1.18, -0.31

13915, 0.03, -1.68, -0.80

13956, 0.36, -1.01, -0.18

13996, 0.09, -0.67, 0.64

